electricity_pricing,electricity_pricing_predicted_1,electricity_pricing_predicted_2,electricity_pricing_predicted_3
0.17392,0.19,0.13694,0.215
0.17933,0.16957,0.14386,0.21562
0.20025,0.16091,0.18031,0.22
0.20473,0.145,0.21386,0.228
0.21688,0.13999,0.23901,0.22974
0.21071,0.1329,0.25307,0.21577
0.19,0.13694,0.2474799999999999,0.1918
0.16957,0.14386,0.22646,0.18
0.16091,0.18031,0.22749,0.17478
0.145,0.21386,0.22,0.1751899999999999
0.13999,0.23901,0.21502,0.17259
0.1329,0.25307,0.21165,0.1601
0.13694,0.2474799999999999,0.215,0.16
0.14386,0.22646,0.21562,0.16986
0.18031,0.22749,0.22,0.17478
0.21386,0.22,0.228,0.19765
0.23901,0.21502,0.22974,0.2215099999999999
0.25307,0.21165,0.21577,0.237
0.2474799999999999,0.215,0.1918,0.22331
0.22646,0.21562,0.18,0.21025
0.22749,0.22,0.17478,0.22782
0.22,0.228,0.1751899999999999,0.195
0.21502,0.22974,0.17259,0.1849499999999999
0.21165,0.21577,0.1601,0.18169
0.215,0.1918,0.16,0.1817899999999999
0.21562,0.18,0.16986,0.1849499999999999
0.22,0.17478,0.17478,0.18624
0.228,0.1751899999999999,0.19765,0.22499
0.22974,0.17259,0.2215099999999999,0.22582
0.21577,0.1601,0.237,0.22
0.1918,0.16,0.22331,0.18684
0.18,0.16986,0.21025,0.16708
0.17478,0.17478,0.22782,0.1619199999999999
0.1751899999999999,0.19765,0.195,0.165
0.17259,0.2215099999999999,0.1849499999999999,0.1595
0.1601,0.237,0.18169,0.1568
0.16,0.22331,0.1817899999999999,0.15625
0.16986,0.21025,0.1849499999999999,0.15668
0.17478,0.22782,0.18624,0.1588
0.19765,0.195,0.22499,0.17994
0.2215099999999999,0.1849499999999999,0.22582,0.22
0.237,0.18169,0.22,0.227
0.22331,0.1817899999999999,0.18684,0.208
0.21025,0.1849499999999999,0.16708,0.17804
0.22782,0.18624,0.1619199999999999,0.2
0.195,0.22499,0.165,0.18199
0.1849499999999999,0.22582,0.1595,0.17854
0.18169,0.22,0.1568,0.17854
0.1817899999999999,0.18684,0.15625,0.18123
0.1849499999999999,0.16708,0.15668,0.18965
0.18624,0.1619199999999999,0.1588,0.1986399999999999
0.22499,0.165,0.17994,0.22731
0.22582,0.1595,0.22,0.2284
0.22,0.1568,0.227,0.225
0.18684,0.15625,0.208,0.19765
0.16708,0.15668,0.17804,0.17925
0.1619199999999999,0.1588,0.2,0.17865
0.165,0.17994,0.18199,0.179
0.1595,0.22,0.17854,0.17508
0.1568,0.227,0.17854,0.1485999999999999
0.15625,0.208,0.18123,0.1497
0.15668,0.17804,0.18965,0.15768
0.1588,0.2,0.1986399999999999,0.17612
0.17994,0.18199,0.22731,0.21
0.22,0.17854,0.2284,0.23001
0.227,0.17854,0.225,0.25
0.208,0.18123,0.19765,0.2284
0.17804,0.18965,0.17925,0.1912299999999999
0.2,0.1986399999999999,0.17865,0.1573899999999999
0.18199,0.22731,0.179,0.14198
0.17854,0.2284,0.17508,0.13776
0.17854,0.225,0.1485999999999999,0.13754
0.18123,0.19765,0.1497,0.13776
0.18965,0.17925,0.15768,0.14092
0.1986399999999999,0.17865,0.17612,0.14092
0.22731,0.179,0.21,0.19318
0.2284,0.17508,0.23001,0.2
0.225,0.1485999999999999,0.25,0.19472
0.19765,0.1497,0.2284,0.1527899999999999
0.17925,0.15768,0.1912299999999999,0.14092
0.17865,0.17612,0.1573899999999999,0.149
0.179,0.21,0.14198,0.14678
0.17508,0.23001,0.13776,0.13964
0.1485999999999999,0.25,0.13754,0.13
0.1497,0.2284,0.13776,0.11977
0.15768,0.1912299999999999,0.14092,0.12077
0.17612,0.1573899999999999,0.14092,0.1299799999999999
0.21,0.14198,0.19318,0.14198
0.23001,0.13776,0.2,0.19465
0.25,0.13754,0.19472,0.20527
0.2284,0.13776,0.1527899999999999,0.16
0.1912299999999999,0.14092,0.14092,0.13754
0.1573899999999999,0.14092,0.149,0.14995
0.14198,0.19318,0.14678,0.1376399999999999
0.13776,0.2,0.13964,0.12401
0.13754,0.19472,0.13,0.11779
0.13776,0.1527899999999999,0.11977,0.13612
0.14092,0.14092,0.12077,0.14117
0.14092,0.149,0.1299799999999999,0.15199
0.19318,0.14678,0.14198,0.14999
0.2,0.13964,0.19465,0.15544
0.19472,0.13,0.20527,0.1376399999999999
0.1527899999999999,0.11977,0.16,0.101
0.14092,0.12077,0.13754,0.09644
0.149,0.1299799999999999,0.14995,0.0935
0.14678,0.14198,0.1376399999999999,0.0915
0.13964,0.19465,0.12401,0.08
0.13,0.20527,0.11779,0.05
0.11977,0.16,0.13612,0.02377
0.12077,0.13754,0.14117,0.03
0.1299799999999999,0.14995,0.15199,0.0681
0.14198,0.1376399999999999,0.14999,0.0955
0.19465,0.12401,0.15544,0.1639
0.20527,0.11779,0.1376399999999999,0.2068
0.16,0.13612,0.101,0.20316
0.13754,0.14117,0.09644,0.15596
0.14995,0.15199,0.0935,0.2007
0.1376399999999999,0.14999,0.0915,0.18
0.12401,0.15544,0.08,0.176
0.11779,0.1376399999999999,0.05,0.179
0.13612,0.101,0.02377,0.18
0.14117,0.09644,0.03,0.185
0.15199,0.0935,0.0681,0.1903
0.14999,0.0915,0.0955,0.19499
0.15544,0.08,0.1639,0.20429
0.1376399999999999,0.05,0.2068,0.18
0.101,0.02377,0.20316,0.10246
0.09644,0.03,0.15596,0.0855
0.0935,0.0681,0.2007,0.0825
0.0915,0.0955,0.18,0.0805
0.08,0.1639,0.176,0.06516
0.05,0.2068,0.179,0.03931
0.02377,0.20316,0.18,0.0198999999999999
0.03,0.15596,0.185,0.02109
0.0681,0.2007,0.1903,0.08
0.0955,0.18,0.19499,0.12656
0.1639,0.176,0.20429,0.20488
0.2068,0.179,0.18,0.25
0.20316,0.18,0.10246,0.25202
0.15596,0.185,0.0855,0.23864
0.2007,0.1903,0.0825,0.2160099999999999
0.18,0.19499,0.0805,0.20321
0.176,0.20429,0.06516,0.19552
0.179,0.18,0.03931,0.19
0.18,0.10246,0.0198999999999999,0.191
0.185,0.0855,0.02109,0.19552
0.1903,0.0825,0.08,0.2061
0.19499,0.0805,0.12656,0.2205
0.20429,0.06516,0.20488,0.2215
0.18,0.03931,0.25,0.2068
0.10246,0.0198999999999999,0.25202,0.195
0.0855,0.02109,0.23864,0.168
0.0825,0.08,0.2160099999999999,0.14779
0.0805,0.12656,0.20321,0.14214
0.06516,0.20488,0.19552,0.13716
0.03931,0.25,0.19,0.12124
0.0198999999999999,0.25202,0.191,0.1211899999999999
0.02109,0.23864,0.19552,0.1294799999999999
0.08,0.2160099999999999,0.2061,0.1432
0.12656,0.20321,0.2205,0.19775
0.20488,0.19552,0.2215,0.2239499999999999
0.25,0.19,0.2068,0.277
0.25202,0.191,0.195,0.2532
0.23864,0.19552,0.168,0.2215
0.2160099999999999,0.2061,0.14779,0.19099
0.20321,0.2205,0.14214,0.1432
0.19552,0.2215,0.13716,0.13857
0.19,0.2068,0.12124,0.13657
0.191,0.195,0.1211899999999999,0.13757
0.19552,0.168,0.1294799999999999,0.13957
0.2061,0.14779,0.1432,0.14537
0.2205,0.14214,0.19775,0.21395
0.2215,0.13716,0.2239499999999999,0.21469
0.2068,0.12124,0.277,0.19351
0.195,0.1211899999999999,0.2532,0.14499
0.168,0.1294799999999999,0.2215,0.13957
0.14779,0.1432,0.19099,0.1395
0.14214,0.19775,0.1432,0.13857
0.13716,0.2239499999999999,0.13857,0.13077
0.12124,0.277,0.13657,0.12977
0.1211899999999999,0.2532,0.13757,0.12977
0.1294799999999999,0.2215,0.13957,0.13316
0.1432,0.19099,0.14537,0.14
0.19775,0.1432,0.21395,0.21395
0.2239499999999999,0.13857,0.21469,0.24394
0.277,0.13657,0.19351,0.26167
0.2532,0.13757,0.14499,0.24097
0.2215,0.13957,0.13957,0.22901
0.19099,0.14537,0.1395,0.11519
0.1432,0.21395,0.13857,0.10707
0.13857,0.21469,0.13077,0.09693
0.13657,0.19351,0.12977,0.0955
0.13757,0.14499,0.12977,0.0955
0.13957,0.13957,0.13316,0.0955
0.14537,0.1395,0.14,0.10898
0.21395,0.13857,0.21395,0.17
0.21469,0.13077,0.24394,0.17703
0.19351,0.12977,0.26167,0.11998
0.14499,0.12977,0.24097,0.0991
0.13957,0.13316,0.22901,0.0935
0.1395,0.14,0.11519,0.0915
0.13857,0.21395,0.10707,0.08242
0.13077,0.24394,0.09693,0.0539399999999999
0.12977,0.26167,0.0955,0.0501
0.12977,0.24097,0.0955,0.04842
0.13316,0.22901,0.0955,0.05302
0.14,0.11519,0.10898,0.076
0.21395,0.10707,0.17,0.0983
0.24394,0.09693,0.17703,0.15596
0.26167,0.0955,0.11998,0.18915
0.24097,0.0955,0.0991,0.1644199999999999
0.22901,0.0955,0.0935,0.12
0.11519,0.10898,0.0915,0.15314
0.10707,0.17,0.08242,0.15
0.09693,0.17703,0.0539399999999999,0.14671
0.0955,0.11998,0.0501,0.1301
0.0955,0.0991,0.04842,0.1301
0.0955,0.0935,0.05302,0.13
0.10898,0.0915,0.076,0.1379
0.17,0.08242,0.0983,0.1616
0.17703,0.0539399999999999,0.15596,0.17506
0.11998,0.0501,0.18915,0.16212
0.0991,0.04842,0.1644199999999999,0.15735
0.0935,0.05302,0.12,0.15089
0.0915,0.076,0.15314,0.15263
0.08242,0.0983,0.15,0.15314
0.0539399999999999,0.15596,0.14671,0.13893
0.0501,0.18915,0.1301,0.12999
0.04842,0.1644199999999999,0.1301,0.125
0.05302,0.12,0.13,0.13
0.076,0.15314,0.1379,0.1488
0.0983,0.15,0.1616,0.15829
0.15596,0.14671,0.17506,0.2
0.18915,0.1301,0.16212,0.25
0.1644199999999999,0.1301,0.15735,0.19836
0.12,0.13,0.15089,0.17236
0.15314,0.1379,0.15263,0.19
0.15,0.1616,0.15314,0.17078
0.14671,0.17506,0.13893,0.1601
0.1301,0.16212,0.12999,0.15727
0.1301,0.15735,0.125,0.1571699999999999
0.13,0.15089,0.13,0.15993
0.1379,0.15263,0.1488,0.15277
0.1616,0.15314,0.15829,0.1934799999999999
0.17506,0.13893,0.2,0.205
0.16212,0.12999,0.25,0.17155
0.15735,0.125,0.19836,0.13301
0.15089,0.13,0.17236,0.12052
0.15263,0.1488,0.19,0.11869
0.15314,0.15829,0.17078,0.118
0.13893,0.2,0.1601,0.12104
0.12999,0.25,0.15727,0.1195799999999999
0.125,0.19836,0.1571699999999999,0.11817
0.13,0.17236,0.15993,0.121
0.1488,0.19,0.15277,0.11914
0.15829,0.17078,0.1934799999999999,0.1601
0.2,0.1601,0.205,0.23467
0.25,0.15727,0.17155,0.25
0.19836,0.1571699999999999,0.13301,0.22
0.17236,0.15993,0.12052,0.16143
0.19,0.15277,0.11869,0.20939
0.17078,0.1934799999999999,0.118,0.19
0.1601,0.205,0.12104,0.17286
0.15727,0.17155,0.1195799999999999,0.17163
0.1571699999999999,0.13301,0.11817,0.17091
0.15993,0.12052,0.121,0.17091
0.15277,0.11869,0.11914,0.17163
0.1934799999999999,0.118,0.1601,0.17286
0.205,0.12104,0.23467,0.17163
0.17155,0.1195799999999999,0.25,0.1651999999999999
0.13301,0.11817,0.22,0.14068
0.12052,0.121,0.16143,0.14787
0.11869,0.11914,0.20939,0.14869
0.118,0.1601,0.19,0.14893
0.12104,0.23467,0.17286,0.1401
0.1195799999999999,0.25,0.17163,0.1233499999999999
0.11817,0.22,0.17091,0.1208299999999999
0.121,0.16143,0.17091,0.135
0.11914,0.20939,0.17163,0.157
0.1601,0.19,0.17286,0.186
0.23467,0.17286,0.17163,0.25019
0.25,0.17163,0.1651999999999999,0.3
0.22,0.17091,0.14068,0.2551
0.16143,0.17091,0.14787,0.20451
0.20939,0.17163,0.14869,0.21
0.19,0.17286,0.14893,0.19134
0.17286,0.17163,0.1401,0.18977
0.17163,0.1651999999999999,0.1233499999999999,0.18752
0.17091,0.14068,0.1208299999999999,0.1857299999999999
0.17091,0.14787,0.135,0.1842599999999999
0.17163,0.14869,0.157,0.18415
0.17286,0.14893,0.186,0.18005
0.17163,0.1401,0.25019,0.157
0.1651999999999999,0.1233499999999999,0.3,0.1773799999999999
0.14068,0.1208299999999999,0.2551,0.13582
0.14787,0.135,0.20451,0.11815
0.14869,0.157,0.21,0.1123499999999999
0.14893,0.186,0.19134,0.1085999999999999
0.1401,0.25019,0.18977,0.1002
0.1233499999999999,0.3,0.18752,0.0995
0.1208299999999999,0.2551,0.1857299999999999,0.0985
0.135,0.20451,0.1842599999999999,0.10207
0.157,0.21,0.18415,0.11604
0.186,0.19134,0.18005,0.17586
0.25019,0.18977,0.157,0.1936699999999999
0.3,0.18752,0.1773799999999999,0.252
0.2551,0.1857299999999999,0.13582,0.22171
0.20451,0.1842599999999999,0.11815,0.19244
0.21,0.18415,0.1123499999999999,0.1903899999999999
0.19134,0.18005,0.1085999999999999,0.16525
0.18977,0.157,0.1002,0.1550099999999999
0.18752,0.1773799999999999,0.0995,0.14
0.1857299999999999,0.13582,0.0985,0.14
0.1842599999999999,0.11815,0.10207,0.14
0.18415,0.1123499999999999,0.11604,0.16225
0.18005,0.1085999999999999,0.17586,0.18887
0.157,0.1002,0.1936699999999999,0.204
0.1773799999999999,0.0995,0.252,0.22
0.13582,0.0985,0.22171,0.2
0.11815,0.10207,0.19244,0.17504
0.1123499999999999,0.11604,0.1903899999999999,0.16
0.1085999999999999,0.17586,0.16525,0.16125
0.1002,0.1936699999999999,0.1550099999999999,0.135
0.0995,0.252,0.14,0.13597
0.0985,0.22171,0.14,0.1561
0.10207,0.19244,0.14,0.17638
0.11604,0.1903899999999999,0.16225,0.1939199999999999
0.17586,0.16525,0.18887,0.20632
0.1936699999999999,0.1550099999999999,0.204,0.22503
0.252,0.14,0.22,0.24001
0.22171,0.14,0.2,0.18311
0.19244,0.14,0.17504,0.16125
0.1903899999999999,0.16225,0.16,0.13127
0.16525,0.18887,0.16125,0.12
0.1550099999999999,0.204,0.135,0.11325
0.14,0.22,0.13597,0.1
0.14,0.2,0.1561,0.09173
0.14,0.17504,0.17638,0.09
0.16225,0.16,0.1939199999999999,0.10155
0.18887,0.16125,0.20632,0.12
0.204,0.135,0.22503,0.12007
0.22,0.13597,0.24001,0.13
0.2,0.1561,0.18311,0.12604
0.17504,0.17638,0.16125,0.11425
0.16,0.1939199999999999,0.13127,0.11325
0.16125,0.20632,0.12,0.113
0.135,0.22503,0.11325,0.10968
0.13597,0.24001,0.1,0.11
0.1561,0.18311,0.09173,0.11125
0.17638,0.16125,0.09,0.11225
0.1939199999999999,0.13127,0.10155,0.13021
0.20632,0.12,0.12,0.17
0.22503,0.11325,0.12007,0.20519
0.24001,0.1,0.13,0.212
0.18311,0.09173,0.12604,0.19507
0.16125,0.09,0.11425,0.15
0.13127,0.10155,0.11325,0.11
0.12,0.12,0.113,0.10448
0.11325,0.12007,0.10968,0.09525
0.1,0.13,0.11,0.09425
0.09173,0.12604,0.11125,0.09525
0.09,0.11425,0.11225,0.10175
0.10155,0.11325,0.13021,0.1092099999999999
0.12,0.113,0.17,0.13
0.12007,0.10968,0.20519,0.15305
0.13,0.11,0.212,0.15305
0.12604,0.11125,0.19507,0.14204
0.11425,0.11225,0.15,0.1139
0.11325,0.13021,0.11,0.11843
0.113,0.17,0.10448,0.111
0.10968,0.20519,0.09525,0.1092099999999999
0.11,0.212,0.09425,0.108
0.11125,0.19507,0.09525,0.1092099999999999
0.11225,0.15,0.10175,0.111
0.13021,0.11,0.1092099999999999,0.1314799999999999
0.17,0.10448,0.13,0.17501
0.20519,0.09525,0.15305,0.215
0.212,0.09425,0.15305,0.24
0.19507,0.09525,0.14204,0.2081
0.15,0.10175,0.1139,0.16805
0.11,0.1092099999999999,0.11843,0.17452
0.10448,0.13,0.111,0.17001
0.09525,0.15305,0.1092099999999999,0.16505
0.09425,0.15305,0.108,0.1550399999999999
0.09525,0.14204,0.1092099999999999,0.16479
0.10175,0.1139,0.111,0.16505
0.1092099999999999,0.11843,0.1314799999999999,0.168
0.13,0.111,0.17501,0.1766899999999999
0.15305,0.1092099999999999,0.215,0.1944499999999999
0.15305,0.108,0.24,0.1869
0.14204,0.1092099999999999,0.2081,0.17629
0.1139,0.111,0.16805,0.17599
0.11843,0.1314799999999999,0.17452,0.17643
0.111,0.17501,0.17001,0.17668
0.1092099999999999,0.215,0.16505,0.17609
0.108,0.24,0.1550399999999999,0.1725
0.1092099999999999,0.2081,0.16479,0.16505
0.111,0.16805,0.16505,0.168
0.1314799999999999,0.17452,0.168,0.17301
0.17501,0.17001,0.1766899999999999,0.19484
0.215,0.16505,0.1944499999999999,0.21
0.24,0.1550399999999999,0.1869,0.21525
0.2081,0.16479,0.17629,0.17944
0.16805,0.16505,0.17599,0.155
0.17452,0.168,0.17643,0.1914199999999999
0.17001,0.1766899999999999,0.17668,0.1815999999999999
0.16505,0.1944499999999999,0.17609,0.165
0.1550399999999999,0.1869,0.1725,0.15643
0.16479,0.17629,0.16505,0.1551999999999999
0.16505,0.17599,0.168,0.15571
0.168,0.17643,0.17301,0.171
0.1766899999999999,0.17668,0.19484,0.19283
0.1944499999999999,0.17609,0.21,0.20136
0.1869,0.1725,0.21525,0.19013
0.17629,0.16505,0.17944,0.17
0.17599,0.168,0.155,0.1815999999999999
0.17643,0.17301,0.1914199999999999,0.1815999999999999
0.17668,0.19484,0.1815999999999999,0.1800999999999999
0.17609,0.21,0.165,0.15469
0.1725,0.21525,0.15643,0.14409
0.16505,0.17944,0.1551999999999999,0.14
0.168,0.155,0.15571,0.14132
0.17301,0.1914199999999999,0.171,0.15
0.19484,0.1815999999999999,0.19283,0.18101
0.21,0.165,0.20136,0.20176
0.21525,0.15643,0.19013,0.20228
0.17944,0.1551999999999999,0.17,0.18
0.155,0.15571,0.1815999999999999,0.146
0.1914199999999999,0.171,0.1815999999999999,0.09
0.1815999999999999,0.19283,0.1800999999999999,0.06393
0.165,0.20136,0.15469,0.05964
0.15643,0.19013,0.14409,0.055
0.1551999999999999,0.17,0.14,0.05395
0.15571,0.1815999999999999,0.14132,0.05463
0.171,0.1815999999999999,0.15,0.05484
0.19283,0.1800999999999999,0.18101,0.05843
0.20136,0.15469,0.20176,0.05863
0.19013,0.14409,0.20228,0.049
0.17,0.14,0.18,0.0150099999999999
0.1815999999999999,0.14132,0.146,0.01
0.1815999999999999,0.15,0.09,0.01928
0.1800999999999999,0.18101,0.06393,0.0301
0.15469,0.20176,0.05964,0.0301
0.14409,0.20228,0.055,0.04763
0.14,0.18,0.05395,0.04969
0.14132,0.146,0.05463,0.05132
0.15,0.09,0.05484,0.0881
0.18101,0.06393,0.05843,0.1
0.20176,0.05964,0.05863,0.14152
0.20228,0.055,0.049,0.1675
0.18,0.05395,0.0150099999999999,0.1065
0.146,0.05463,0.01,0.0881
0.09,0.05484,0.01928,0.14507
0.06393,0.05843,0.0301,0.14152
0.05964,0.05863,0.0301,0.14
0.055,0.049,0.04763,0.12445
0.05395,0.0150099999999999,0.04969,0.13853
0.05463,0.01,0.05132,0.14152
0.05484,0.01928,0.0881,0.1465
0.05843,0.0301,0.1,0.15746
0.05863,0.0301,0.14152,0.15061
0.049,0.04763,0.1675,0.14
0.0150099999999999,0.04969,0.1065,0.0993199999999999
0.01,0.05132,0.0881,0.0872
0.01928,0.0881,0.14507,0.0857
0.0301,0.1,0.14152,0.0857
0.0301,0.14152,0.14,0.08492
0.04763,0.1675,0.12445,0.0610099999999999
0.04969,0.1065,0.13853,0.08458
0.05132,0.0881,0.14152,0.0994
0.0881,0.14507,0.1465,0.14507
0.1,0.14152,0.15746,0.15631
0.14152,0.14,0.15061,0.1825999999999999
0.1675,0.12445,0.14,0.20228
0.1065,0.13853,0.0993199999999999,0.18289
0.0881,0.14152,0.0872,0.17595
0.14507,0.1465,0.0857,0.17815
0.14152,0.15746,0.0857,0.157
0.14,0.15061,0.08492,0.1518
0.12445,0.14,0.0610099999999999,0.1477
0.13853,0.0993199999999999,0.08458,0.15512
0.14152,0.0872,0.0994,0.165
0.1465,0.0857,0.14507,0.19283
0.15746,0.0857,0.15631,0.2059399999999999
0.15061,0.08492,0.1825999999999999,0.22
0.14,0.0610099999999999,0.20228,0.20971
0.0993199999999999,0.08458,0.18289,0.2026
0.0872,0.0994,0.17595,0.19999
0.0857,0.14507,0.17815,0.2
0.0857,0.15631,0.157,0.2
0.08492,0.1825999999999999,0.1518,0.196
0.0610099999999999,0.20228,0.1477,0.19283
0.08458,0.18289,0.15512,0.19459
0.0994,0.17595,0.165,0.18954
0.14507,0.17815,0.19283,0.2011
0.15631,0.157,0.2059399999999999,0.20634
0.1825999999999999,0.1518,0.22,0.2488
0.20228,0.1477,0.20971,0.2351
0.18289,0.15512,0.2026,0.2026
0.17595,0.165,0.19999,0.18
0.17815,0.19283,0.2,0.17231
0.157,0.2059399999999999,0.2,0.14415
0.1518,0.22,0.196,0.13595
0.1477,0.20971,0.19283,0.1341999999999999
0.15512,0.2026,0.19459,0.1365
0.165,0.19999,0.18954,0.14347
0.19283,0.2,0.2011,0.16
0.2059399999999999,0.2,0.20634,0.18317
0.22,0.196,0.2488,0.19185
0.20971,0.19283,0.2351,0.18474
0.2026,0.19459,0.2026,0.1505
0.19999,0.18954,0.18,0.13143
0.2,0.2011,0.17231,0.13143
0.2,0.20634,0.14415,0.13143
0.196,0.2488,0.13595,0.126
0.19283,0.2351,0.1341999999999999,0.1245
0.19459,0.2026,0.1365,0.126
0.18954,0.18,0.14347,0.126
0.2011,0.17231,0.16,0.13358
0.20634,0.14415,0.18317,0.1737199999999999
0.2488,0.13595,0.19185,0.1897599999999999
0.2351,0.1341999999999999,0.18474,0.1885399999999999
0.2026,0.1365,0.1505,0.14
0.18,0.14347,0.13143,0.12808
0.17231,0.16,0.13143,0.12106
0.14415,0.18317,0.13143,0.1095
0.13595,0.19185,0.126,0.11
0.1341999999999999,0.18474,0.1245,0.10595
0.1365,0.1505,0.126,0.10489
0.14347,0.13143,0.126,0.109
0.16,0.13143,0.13358,0.12278
0.18317,0.13143,0.1737199999999999,0.14833
0.19185,0.126,0.1897599999999999,0.16662
0.18474,0.1245,0.1885399999999999,0.15381
0.1505,0.126,0.14,0.13969
0.13143,0.126,0.12808,0.1321
0.13143,0.13358,0.12106,0.1387
0.13143,0.1737199999999999,0.1095,0.13906
0.126,0.1897599999999999,0.11,0.1272
0.1245,0.1885399999999999,0.10595,0.126
0.126,0.14,0.10489,0.1272
0.126,0.12808,0.109,0.1382
0.13358,0.12106,0.12278,0.14843
0.1737199999999999,0.1095,0.14833,0.18099
0.1897599999999999,0.11,0.16662,0.18793
0.1885399999999999,0.10595,0.15381,0.18568
0.14,0.10489,0.13969,0.15005
0.12808,0.109,0.1321,0.1245
0.12106,0.12278,0.1387,0.17
0.1095,0.14833,0.13906,0.16359
0.11,0.16662,0.1272,0.1615
0.10595,0.15381,0.126,0.1616
0.10489,0.13969,0.1272,0.16359
0.109,0.1321,0.1382,0.1674199999999999
0.12278,0.1387,0.14843,0.16916
0.14833,0.13906,0.18099,0.195
0.16662,0.1272,0.18793,0.22129
0.15381,0.126,0.18568,0.1968
0.13969,0.1272,0.15005,0.17555
0.1321,0.1382,0.1245,0.16568
0.1387,0.14843,0.17,0.1651699999999999
0.13906,0.18099,0.16359,0.16301
0.1272,0.18793,0.1615,0.15
0.126,0.18568,0.1616,0.1387
0.1272,0.15005,0.16359,0.1387
0.1382,0.1245,0.1674199999999999,0.15854
0.14843,0.17,0.16916,0.1667
0.18099,0.16359,0.195,0.1805399999999999
0.18793,0.1615,0.22129,0.25
0.18568,0.1616,0.1968,0.23964
0.15005,0.16359,0.17555,0.1768799999999999
0.1245,0.1674199999999999,0.16568,0.171
0.17,0.16916,0.1651699999999999,0.1522599999999999
0.16359,0.195,0.16301,0.14395
0.1615,0.22129,0.15,0.12805
0.1616,0.1968,0.1387,0.1152
0.16359,0.17555,0.1387,0.1152
0.1674199999999999,0.16568,0.15854,0.1152
0.16916,0.1651699999999999,0.1667,0.1153199999999999
0.195,0.16301,0.1805399999999999,0.173
0.22129,0.15,0.25,0.17804
0.1968,0.1387,0.23964,0.14799
0.17555,0.1387,0.1768799999999999,0.11195
0.16568,0.15854,0.171,0.10191
0.1651699999999999,0.1667,0.1522599999999999,0.0995
0.16301,0.1805399999999999,0.14395,0.099
0.15,0.25,0.12805,0.09628
0.1387,0.23964,0.1152,0.0957
0.1387,0.1768799999999999,0.1152,0.0965999999999999
0.15854,0.171,0.1152,0.09908
0.1667,0.1522599999999999,0.1153199999999999,0.1152
0.1805399999999999,0.14395,0.173,0.1580099999999999
0.25,0.12805,0.17804,0.18217
0.23964,0.1152,0.14799,0.1785
0.1768799999999999,0.1152,0.11195,0.13965
0.171,0.1152,0.10191,0.112
0.1522599999999999,0.1153199999999999,0.0995,0.16008
0.14395,0.173,0.099,0.147
0.12805,0.17804,0.09628,0.12793
0.1152,0.14799,0.0957,0.11746
0.1152,0.11195,0.0965999999999999,0.11716
0.1152,0.10191,0.09908,0.11001
0.1153199999999999,0.0995,0.1152,0.11
0.173,0.099,0.1580099999999999,0.1074099999999999
0.17804,0.09628,0.18217,0.1187199999999999
0.14799,0.0957,0.1785,0.11932
0.11195,0.0965999999999999,0.13965,0.11739
0.10191,0.09908,0.112,0.08725
0.0995,0.1152,0.16008,0.07623
0.099,0.1580099999999999,0.147,0.07305
0.09628,0.18217,0.12793,0.064
0.0957,0.1785,0.11746,0.06056
0.0965999999999999,0.13965,0.11716,0.0501
0.09908,0.112,0.11001,0.0540499999999999
0.1152,0.16008,0.11,0.064
0.1580099999999999,0.147,0.1074099999999999,0.11726
0.18217,0.12793,0.1187199999999999,0.1570399999999999
0.1785,0.11746,0.11932,0.16
0.13965,0.11716,0.11739,0.12805
0.112,0.11001,0.08725,0.11776
0.16008,0.11,0.07623,0.10561
0.147,0.1074099999999999,0.07305,0.10579
0.12793,0.1187199999999999,0.064,0.095
0.11746,0.11932,0.06056,0.10051
0.11716,0.11739,0.0501,0.10079
0.11001,0.08725,0.0540499999999999,0.10551
0.11,0.07623,0.064,0.10111
0.1074099999999999,0.07305,0.11726,0.1
0.1187199999999999,0.064,0.1570399999999999,0.0752
0.11932,0.06056,0.16,0.069
0.11739,0.0501,0.12805,0.03083
0.08725,0.0540499999999999,0.11776,0.0014399999999999
0.07623,0.064,0.10561,0.00383
0.07305,0.11726,0.10579,0.015
0.064,0.1570399999999999,0.095,0.01307
0.06056,0.16,0.10051,0.0308999999999999
0.0501,0.12805,0.10079,0.03591
0.0540499999999999,0.11776,0.10551,0.02
0.064,0.10561,0.10111,0.0341599999999999
0.11726,0.10579,0.1,0.116
0.1570399999999999,0.095,0.0752,0.14816
0.16,0.10051,0.069,0.15682
0.12805,0.10079,0.03083,0.14468
0.11776,0.10551,0.0014399999999999,0.10149
0.10561,0.10111,0.00383,0.09318
0.10579,0.1,0.015,0.08
0.095,0.0752,0.01307,0.07564
0.10051,0.069,0.0308999999999999,0.08
0.10079,0.03083,0.03591,0.0851
0.10551,0.0014399999999999,0.02,0.09434
0.10111,0.00383,0.0341599999999999,0.09634
0.1,0.015,0.116,0.12004
0.0752,0.01307,0.14816,0.14066
0.069,0.0308999999999999,0.15682,0.139
0.03083,0.03591,0.14468,0.1225199999999999
0.0014399999999999,0.02,0.10149,0.11034
0.00383,0.0341599999999999,0.09318,0.12
