scenario,building,timestep,net_kw,nsl_kw,c3_violated
ZERO (do nothing),0,543,0.0,0.65326667,0
ZERO (do nothing),0,544,0.0,0.6155667,0
ZERO (do nothing),0,545,0.0,1.9165167,0
ZERO (do nothing),0,546,0.0,0.52755,0
ZERO (do nothing),0,547,0.0,2.72025,0
ZERO (do nothing),0,548,0.0,2.6791832,0
ZERO (do nothing),0,549,0.0,3.3793,0
ZERO (do nothing),0,550,0.0,0.78295,0
ZERO (do nothing),0,551,0.0,2.19345,0
ZERO (do nothing),0,552,0.0,0.74615,0
ZERO (do nothing),0,553,0.0,0.90985,0
ZERO (do nothing),0,554,0.0,1.00415,0
ZERO (do nothing),0,555,0.0,1.9159,0
ZERO (do nothing),0,556,0.0,2.6332166,0
ZERO (do nothing),0,557,0.0,1.4639833,0
ZERO (do nothing),0,558,0.0,0.8308167,0
ZERO (do nothing),0,559,0.0,0.64706665,0
ZERO (do nothing),0,560,0.0,0.6027667,0
ZERO (do nothing),0,561,0.0,2.8154833,0
ZERO (do nothing),0,562,0.0,3.1347167,0
ZERO (do nothing),0,563,0.0,2.2978666,0
ZERO (do nothing),0,564,0.0,0.60075,0
ZERO (do nothing),0,565,0.0,0.9382667,0
ZERO (do nothing),0,566,0.0,0.65543336,0
ZERO (do nothing),0,567,0.0,0.65785,0
ZERO (do nothing),0,568,0.0,0.62843335,0
ZERO (do nothing),0,569,0.0,2.18505,0
ZERO (do nothing),0,570,0.0,1.0819666,0
ZERO (do nothing),0,571,0.0,1.0682,0
ZERO (do nothing),0,572,0.0,1.12215,0
ZERO (do nothing),0,573,0.0,1.6801833,0
ZERO (do nothing),0,574,0.0,1.3914666,0
ZERO (do nothing),0,575,0.0,0.7111833,0
ZERO (do nothing),0,576,0.0,1.8506666,0
ZERO (do nothing),0,577,0.0,3.4243166,0
ZERO (do nothing),0,578,0.0,1.5630667,0
ZERO (do nothing),0,579,0.0,1.7643833,0
ZERO (do nothing),0,580,0.0,0.8691667,0
ZERO (do nothing),0,581,0.0,0.9265,0
ZERO (do nothing),0,582,0.0,0.6785,0
ZERO (do nothing),0,583,0.0,0.6447167,0
ZERO (do nothing),0,584,0.0,0.6746,0
ZERO (do nothing),0,585,0.0,2.6079834,0
ZERO (do nothing),0,586,0.0,2.9681,0
ZERO (do nothing),0,587,0.0,2.7298167,0
ZERO (do nothing),0,588,0.0,0.63591665,0
ZERO (do nothing),0,589,0.0,0.5955667,0
ZERO (do nothing),0,590,0.0,0.62075,0
ZERO (do nothing),0,591,0.0,0.5962,0
ZERO (do nothing),0,592,0.0,0.6171333,0
ZERO (do nothing),0,593,0.0,1.7734166,0
ZERO (do nothing),0,594,0.0,0.64805,0
ZERO (do nothing),0,595,0.0,2.4664834,0
ZERO (do nothing),0,596,0.0,1.0533167,0
ZERO (do nothing),0,597,0.0,1.1436167,0
ZERO (do nothing),0,598,0.0,2.9285,0
ZERO (do nothing),0,599,0.0,3.3404918,0
ZERO (do nothing),0,600,0.0,1.0928667,0
ZERO (do nothing),0,601,0.0,0.93908334,0
ZERO (do nothing),0,602,0.0,2.2048,0
ZERO (do nothing),0,603,0.0,0.8541,0
ZERO (do nothing),0,604,0.0,0.9077167,0
ZERO (do nothing),0,605,0.0,1.0435833,0
ZERO (do nothing),0,606,0.0,0.67296666,0
ZERO (do nothing),0,607,0.0,0.6351333,0
ZERO (do nothing),0,608,0.0,0.66536665,0
ZERO (do nothing),0,609,0.0,2.6077332,0
ZERO (do nothing),0,610,0.0,3.4311333,0
ZERO (do nothing),0,611,0.0,2.705,0
ZERO (do nothing),0,612,0.0,0.82455,0
ZERO (do nothing),0,613,0.0,0.61825,0
ZERO (do nothing),0,614,0.0,0.5869,0
ZERO (do nothing),0,615,0.0,0.6324,0
ZERO (do nothing),0,616,0.0,0.55251664,0
ZERO (do nothing),0,617,0.0,2.1788833,0
ZERO (do nothing),0,618,0.0,3.4037833,0
ZERO (do nothing),0,619,0.0,1.89975,0
ZERO (do nothing),0,620,0.0,1.0893333,0
ZERO (do nothing),0,621,0.0,0.7744167,0
ZERO (do nothing),0,622,0.0,1.6829667,0
ZERO (do nothing),0,623,0.0,2.5171666,0
ZERO (do nothing),0,624,0.0,0.7422,0
ZERO (do nothing),0,625,0.0,0.77805,0
ZERO (do nothing),0,626,0.0,0.87115,0
ZERO (do nothing),0,627,0.0,0.8361667,0
ZERO (do nothing),0,628,0.0,0.8356,0
ZERO (do nothing),0,629,0.0,0.84318334,0
ZERO (do nothing),0,630,0.0,0.6429667,0
ZERO (do nothing),0,631,0.0,0.8756,0
ZERO (do nothing),0,632,0.0,2.1089334,0
ZERO (do nothing),0,633,0.0,3.8566,0
ZERO (do nothing),0,634,0.0,3.4715166,0
ZERO (do nothing),0,635,0.0,2.9181333,0
ZERO (do nothing),0,636,0.0,0.8010167,0
ZERO (do nothing),0,637,0.0,0.7305833,0
ZERO (do nothing),0,638,0.0,1.37255,0
ZERO (do nothing),0,639,0.0,1.36865,0
ZERO (do nothing),0,640,0.0,0.45743334,0
ZERO (do nothing),0,641,0.0,0.58916664,0
ZERO (do nothing),0,642,0.0,0.44313332,0
ZERO (do nothing),0,643,0.0,0.34768334,0
ZERO (do nothing),0,644,0.0,1.1541667,0
ZERO (do nothing),0,645,0.0,0.7560167,0
ZERO (do nothing),0,646,0.0,1.8268833,0
ZERO (do nothing),0,647,0.0,3.2450666,0
ZERO (do nothing),0,648,0.0,0.7672167,0
ZERO (do nothing),0,649,0.0,0.98623335,0
ZERO (do nothing),0,650,0.0,1.0811334,0
ZERO (do nothing),0,651,0.0,0.75186664,0
ZERO (do nothing),0,652,0.0,0.9137667,0
ZERO (do nothing),0,653,0.0,1.3862833,0
ZERO (do nothing),0,654,0.0,1.2822833,0
ZERO (do nothing),0,655,0.0,1.3686833,0
ZERO (do nothing),0,656,0.0,2.64615,0
ZERO (do nothing),0,657,0.0,2.9713833,0
ZERO (do nothing),0,658,0.0,2.8141167,0
ZERO (do nothing),0,659,0.0,0.5963167,0
ZERO (do nothing),0,660,0.0,1.26465,0
ZERO (do nothing),0,661,0.0,1.0411667,0
ZERO (do nothing),0,662,0.0,0.6271333,0
ZERO (do nothing),0,663,0.0,0.85043335,0
ZERO (do nothing),0,664,0.0,1.25195,0
ZERO (do nothing),0,665,0.0,1.4381666,0
ZERO (do nothing),0,666,0.0,4.25355,0
ZERO (do nothing),0,667,0.0,4.3781,0
ZERO (do nothing),0,668,0.0,3.9133832,0
ZERO (do nothing),0,669,0.0,1.7293667,0
ZERO (do nothing),0,670,0.0,2.34095,0
ZERO (do nothing),0,671,0.0,2.7595832,0
ZERO (do nothing),0,672,0.0,0.74233335,0
ZERO (do nothing),0,673,0.0,0.70313334,0
ZERO (do nothing),0,674,0.0,0.73863333,0
ZERO (do nothing),0,675,0.0,0.7583167,0
ZERO (do nothing),0,676,0.0,1.0874833,0
ZERO (do nothing),0,677,0.0,1.29455,0
ZERO (do nothing),0,678,0.0,0.62685,0
ZERO (do nothing),0,679,0.0,0.63955,0
ZERO (do nothing),0,680,0.0,0.5987167,0
ZERO (do nothing),0,681,0.0,2.6929834,0
ZERO (do nothing),0,682,0.0,3.0658667,0
ZERO (do nothing),0,683,0.0,2.32405,0
ZERO (do nothing),0,684,0.0,0.58888334,0
ZERO (do nothing),0,685,0.0,0.75663334,0
ZERO (do nothing),0,686,0.0,0.62766665,0
ZERO (do nothing),0,687,0.0,0.63308334,0
ZERO (do nothing),0,688,0.0,0.5955167,0
ZERO (do nothing),0,689,0.0,2.15505,0
ZERO (do nothing),0,690,0.0,0.5373167,0
ZERO (do nothing),0,691,0.0,0.8815,0
ZERO (do nothing),0,692,0.0,3.1859167,0
ZERO (do nothing),0,693,0.0,3.61465,0
ZERO (do nothing),0,694,0.0,2.2297666,0
ZERO (do nothing),0,695,0.0,1.8977,0
ZERO (do nothing),0,696,0.0,0.7496667,0
ZERO (do nothing),0,697,0.0,0.8238,0
ZERO (do nothing),0,698,0.0,3.3732,0
ZERO (do nothing),0,699,0.0,2.50595,0
ZERO (do nothing),0,700,0.0,0.8107,0
ZERO (do nothing),0,701,0.0,1.1259,0
ZERO (do nothing),0,702,0.0,0.6908,0
ZERO (do nothing),0,703,0.0,0.62021667,0
ZERO (do nothing),0,704,0.0,0.6439,0
ZERO (do nothing),0,705,0.0,2.6670167,0
ZERO (do nothing),0,706,0.0,3.1133666,0
ZERO (do nothing),0,707,0.0,2.2562666,0
ZERO (do nothing),0,708,0.0,0.86365,0
ZERO (do nothing),0,709,0.0,1.8608667,0
ZERO (do nothing),0,710,0.0,0.6562333,0
ZERO (do nothing),0,711,0.0,0.61195,0
ZERO (do nothing),0,712,0.0,0.63458335,0
ZERO (do nothing),0,713,0.0,2.1650167,0
ZERO (do nothing),0,714,0.0,0.83563334,0
ZERO (do nothing),0,715,0.0,2.5176334,0
ZERO (do nothing),0,716,0.0,3.4634666,0
ZERO (do nothing),0,717,0.0,3.63115,0
ZERO (do nothing),0,718,0.0,3.3958,0
ZERO (do nothing),0,719,0.0,1.96625,0
ZERO (do nothing),0,720,0.0,0.75615,0
ZERO (do nothing),0,721,0.0,0.7123333,0
ZERO (do nothing),0,722,0.0,0.7449167,0
ZERO (do nothing),0,723,0.0,0.69928336,0
ZERO (do nothing),0,724,0.0,0.6994,0
ZERO (do nothing),0,725,0.0,1.6024834,0
ZERO (do nothing),0,726,0.0,1.3848333,0
ZERO (do nothing),0,727,0.0,1.0294334,0
ZERO (do nothing),0,728,0.0,0.8265,0
ZERO (do nothing),0,729,0.0,2.6974833,0
ZERO (do nothing),0,730,0.0,3.0003667,0
ZERO (do nothing),0,731,0.0,3.7738,0
ZERO (do nothing),0,732,0.0,2.0968332,0
ZERO (do nothing),0,733,0.0,2.3749,0
ZERO (do nothing),0,734,0.0,0.91286665,0
ZERO (do nothing),0,735,0.0,0.81025,0
ZERO (do nothing),0,736,0.0,1.99525,0
ZERO (do nothing),0,737,0.0,2.7422,0
ZERO (do nothing),0,738,0.0,2.5924666,0
ZERO (do nothing),0,739,0.0,2.2690666,0
ZERO (do nothing),0,740,0.0,3.8772666,0
ZERO (do nothing),0,741,0.0,3.5987,0
ZERO (do nothing),0,742,0.0,3.1418667,0
ZERO (do nothing),0,743,0.0,3.5793834,0
ZERO (do nothing),0,744,0.0,0.88351667,0
ZERO (do nothing),0,745,0.0,0.83538336,0
ZERO (do nothing),0,746,0.0,0.8355,0
ZERO (do nothing),0,747,0.0,0.8427333,0
ZERO (do nothing),0,748,0.0,1.7903334,0
ZERO (do nothing),0,749,0.0,2.03585,0
ZERO (do nothing),0,750,0.0,0.79373336,0
ZERO (do nothing),0,751,0.0,0.64175,0
ZERO (do nothing),0,752,0.0,0.63481665,0
ZERO (do nothing),0,753,0.0,2.7121,0
ZERO (do nothing),0,754,0.0,3.1454167,0
ZERO (do nothing),0,755,0.0,2.1845334,0
ZERO (do nothing),0,756,0.0,0.6235833,0
ZERO (do nothing),0,757,0.0,0.59323335,0
ZERO (do nothing),0,758,0.0,0.73176664,0
ZERO (do nothing),0,759,0.0,0.80791664,0
ZERO (do nothing),0,760,0.0,1.1982833,0
ZERO (do nothing),0,761,0.0,2.5738833,0
ZERO (do nothing),0,762,0.0,1.3464667,0
ZERO (do nothing),0,763,0.0,3.4743874,0
ZERO (do nothing),0,764,0.0,3.6864,0
ZERO (do nothing),0,765,0.0,1.9745834,0
ZERO (do nothing),0,766,0.0,1.9391167,0
ZERO (do nothing),0,767,0.0,2.5531666,0
ZERO (do nothing),0,768,0.0,0.89711666,0
ZERO (do nothing),0,769,0.0,0.84493333,0
ZERO (do nothing),0,770,0.0,0.8993833,0
ZERO (do nothing),0,771,0.0,0.9367,0
ZERO (do nothing),0,772,0.0,1.1911167,0
ZERO (do nothing),0,773,0.0,1.70585,0
ZERO (do nothing),0,774,0.0,1.4537834,0
ZERO (do nothing),0,775,0.0,0.75135,0
ZERO (do nothing),0,776,0.0,0.6886,0
ZERO (do nothing),0,777,0.0,2.9280167,0
ZERO (do nothing),0,778,0.0,3.3781166,0
ZERO (do nothing),0,779,0.0,1.8587834,0
ZERO (do nothing),0,780,0.0,0.63021666,0
ZERO (do nothing),0,781,0.0,0.58645,0
ZERO (do nothing),0,782,0.0,2.5278168,0
ZERO (do nothing),0,783,0.0,4.6243334,0
ZERO (do nothing),0,784,0.0,4.17255,0
ZERO (do nothing),0,785,0.0,2.9083667,0
ZERO (do nothing),0,786,0.0,1.1032166,0
ZERO (do nothing),0,787,0.0,0.6369,0
ZERO (do nothing),0,788,0.0,0.61845,0
ZERO (do nothing),0,789,0.0,0.59381664,0
ZERO (do nothing),0,790,0.0,0.59386665,0
ZERO (do nothing),0,791,0.0,2.7412918,0
ZERO (do nothing),0,792,0.0,0.9120833,0
ZERO (do nothing),0,793,0.0,0.8994,0
ZERO (do nothing),0,794,0.0,0.8595833,0
ZERO (do nothing),0,795,0.0,0.89073336,0
ZERO (do nothing),0,796,0.0,1.0747,0
ZERO (do nothing),0,797,0.0,1.1469667,0
ZERO (do nothing),0,798,0.0,0.80655,0
ZERO (do nothing),0,799,0.0,0.8671833,0
ZERO (do nothing),0,800,0.0,1.6432834,0
ZERO (do nothing),0,801,0.0,2.44645,0
ZERO (do nothing),0,802,0.0,3.2465334,0
ZERO (do nothing),0,803,0.0,1.9531667,0
ZERO (do nothing),0,804,0.0,1.1194333,0
ZERO (do nothing),0,805,0.0,1.6238166,0
ZERO (do nothing),0,806,0.0,2.1451666,0
ZERO (do nothing),0,807,0.0,1.3913833,0
ZERO (do nothing),0,808,0.0,1.096,0
ZERO (do nothing),0,809,0.0,0.74476665,0
ZERO (do nothing),0,810,0.0,0.56916666,0
ZERO (do nothing),0,811,0.0,0.5861833,0
ZERO (do nothing),0,812,0.0,3.3540666,0
ZERO (do nothing),0,813,0.0,1.2945334,0
ZERO (do nothing),0,814,0.0,0.9217,0
ZERO (do nothing),0,815,0.0,0.962,0
ZERO (do nothing),0,816,0.0,0.8271,0
ZERO (do nothing),0,817,0.0,0.71243334,0
ZERO (do nothing),0,818,0.0,0.9450833,0
ZERO (do nothing),0,819,0.0,0.86976665,0
ZERO (do nothing),0,820,0.0,2.9351833,0
ZERO (do nothing),0,821,0.0,1.5033,0
ZERO (do nothing),0,822,0.0,0.9548333,0
ZERO (do nothing),0,823,0.0,1.9734167,0
ZERO (do nothing),0,824,0.0,2.5361667,0
ZERO (do nothing),0,825,0.0,1.6334667,0
ZERO (do nothing),0,826,0.0,2.7927666,0
ZERO (do nothing),0,827,0.0,2.7587667,0
ZERO (do nothing),0,828,0.0,1.17145,0
ZERO (do nothing),0,829,0.0,2.5216334,0
ZERO (do nothing),0,830,0.0,1.5073333,0
ZERO (do nothing),0,831,0.0,1.2018334,0
ZERO (do nothing),0,832,0.0,0.7474,0
ZERO (do nothing),0,833,0.0,0.46741667,0
ZERO (do nothing),0,834,0.0,0.42721668,0
ZERO (do nothing),0,835,0.0,0.7548,0
ZERO (do nothing),0,836,0.0,0.9759,0
ZERO (do nothing),0,837,0.0,0.99405,0
ZERO (do nothing),0,838,0.0,0.94795,0
ZERO (do nothing),0,839,0.0,0.97896665,0
ZERO (do nothing),0,840,0.0,0.7967833,0
ZERO (do nothing),0,841,0.0,0.77456665,0
ZERO (do nothing),0,842,0.0,0.74653333,0
ZERO (do nothing),0,843,0.0,0.78398335,0
ZERO (do nothing),0,844,0.0,1.0160667,0
ZERO (do nothing),0,845,0.0,0.85178334,0
ZERO (do nothing),0,846,0.0,0.6605667,0
ZERO (do nothing),0,847,0.0,0.6688,0
ZERO (do nothing),0,848,0.0,0.62953335,0
ZERO (do nothing),0,849,0.0,2.6703,0
ZERO (do nothing),0,850,0.0,2.4439,0
ZERO (do nothing),0,851,0.0,0.6383333,0
ZERO (do nothing),0,852,0.0,0.80541664,0
ZERO (do nothing),0,853,0.0,0.7817,0
ZERO (do nothing),0,854,0.0,0.8254167,0
ZERO (do nothing),0,855,0.0,0.8121167,0
ZERO (do nothing),0,856,0.0,1.2632166,0
ZERO (do nothing),0,857,0.0,2.7073333,0
ZERO (do nothing),0,858,0.0,1.3132,0
ZERO (do nothing),0,859,0.0,0.83426666,0
ZERO (do nothing),0,860,0.0,1.2269167,0
ZERO (do nothing),0,861,0.0,0.69303334,0
ZERO (do nothing),0,862,0.0,0.72943336,0
ZERO (do nothing),0,863,0.0,1.6697583,0
ZERO (do nothing),0,864,0.0,0.7947,0
ZERO (do nothing),0,865,0.0,0.71215,0
ZERO (do nothing),0,866,0.0,0.74365,0
ZERO (do nothing),0,867,0.0,1.1121334,0
ZERO (do nothing),0,868,0.0,1.2455833,0
ZERO (do nothing),0,869,0.0,1.7993833,0
ZERO (do nothing),0,870,0.0,1.59065,0
ZERO (do nothing),0,871,0.0,0.7912667,0
ZERO (do nothing),0,872,0.0,0.68843335,0
ZERO (do nothing),0,873,0.0,2.8408167,0
ZERO (do nothing),0,874,0.0,3.2731667,0
ZERO (do nothing),0,875,0.0,2.0296,0
ZERO (do nothing),0,876,0.0,0.6297,0
ZERO (do nothing),0,877,0.0,0.6103333,0
ZERO (do nothing),0,878,0.0,0.5988,0
ZERO (do nothing),0,879,0.0,1.9996166,0
ZERO (do nothing),0,880,0.0,3.1058166,0
ZERO (do nothing),0,881,0.0,3.0857,0
ZERO (do nothing),0,882,0.0,0.7420834,0
ZERO (do nothing),0,883,0.0,0.9949,0
ZERO (do nothing),0,884,0.0,1.07385,0
ZERO (do nothing),0,885,0.0,1.9533334,0
ZERO (do nothing),0,886,0.0,0.8656333,0
ZERO (do nothing),0,887,0.0,1.9374833,0
ZERO (do nothing),0,888,0.0,0.9309,0
ZERO (do nothing),0,889,0.0,0.89085,0
ZERO (do nothing),0,890,0.0,0.89555,0
ZERO (do nothing),0,891,0.0,0.8827,0
ZERO (do nothing),0,892,0.0,1.1492167,0
ZERO (do nothing),0,893,0.0,1.08665,0
ZERO (do nothing),0,894,0.0,0.6094667,0
ZERO (do nothing),0,895,0.0,0.66025,0
ZERO (do nothing),0,896,0.0,0.79536664,0
ZERO (do nothing),0,897,0.0,2.8699167,0
ZERO (do nothing),0,898,0.0,3.2445333,0
ZERO (do nothing),0,899,0.0,2.0964167,0
ZERO (do nothing),0,900,0.0,0.5876833,0
ZERO (do nothing),0,901,0.0,0.6206333,0
ZERO (do nothing),0,902,0.0,0.59256667,0
ZERO (do nothing),0,903,0.0,0.615575,0
ZERO (do nothing),0,904,0.0,0.71705,0
ZERO (do nothing),0,905,0.0,1.6598667,0
ZERO (do nothing),0,906,0.0,0.45096666,0
ZERO (do nothing),0,907,0.0,0.6163167,0
ZERO (do nothing),0,908,0.0,0.7403167,0
ZERO (do nothing),0,909,0.0,3.47525,0
ZERO (do nothing),0,910,0.0,3.17345,0
ZERO (do nothing),0,911,0.0,1.2492666,0
ZERO (do nothing),0,912,0.0,0.78815,0
ZERO (do nothing),0,913,0.0,0.65945,0
ZERO (do nothing),0,914,0.0,0.64195,0
ZERO (do nothing),0,915,0.0,0.67535,0
ZERO (do nothing),0,916,0.0,1.1240833,0
ZERO (do nothing),0,917,0.0,0.7575333,0
ZERO (do nothing),0,918,0.0,0.65201664,0
ZERO (do nothing),0,919,0.0,0.6321833,0
ZERO (do nothing),0,920,0.0,0.6660333,0
ZERO (do nothing),0,921,0.0,2.8996665,0
ZERO (do nothing),0,922,0.0,3.2089334,0
ZERO (do nothing),0,923,0.0,2.2085166,0
ZERO (do nothing),0,924,0.0,0.64536667,0
ZERO (do nothing),0,925,0.0,0.59393334,0
ZERO (do nothing),0,926,0.0,0.61943334,0
ZERO (do nothing),0,927,0.0,0.59031665,0
ZERO (do nothing),0,928,0.0,0.617,0
ZERO (do nothing),0,929,0.0,1.2895334,0
ZERO (do nothing),0,930,0.0,0.54931664,0
ZERO (do nothing),0,931,0.0,1.9106833,0
ZERO (do nothing),0,932,0.0,2.12755,0
ZERO (do nothing),0,933,0.0,2.9931333,0
ZERO (do nothing),0,934,0.0,1.5352,0
ZERO (do nothing),0,935,0.0,1.3636333,0
ZERO (do nothing),0,936,0.0,0.88175,0
ZERO (do nothing),0,937,0.0,2.9102166,0
ZERO (do nothing),0,938,0.0,1.2562833,0
ZERO (do nothing),0,939,0.0,1.5210667,0
ZERO (do nothing),0,940,0.0,1.2995833,0
ZERO (do nothing),0,941,0.0,1.3267833,0
ZERO (do nothing),0,942,0.0,0.65216666,0
ZERO (do nothing),0,943,0.0,0.63308334,0
ZERO (do nothing),0,944,0.0,0.65393335,0
ZERO (do nothing),0,945,0.0,2.6573167,0
ZERO (do nothing),0,946,0.0,3.2172666,0
ZERO (do nothing),0,947,0.0,2.4379334,0
ZERO (do nothing),0,948,0.0,0.6063,0
ZERO (do nothing),0,949,0.0,0.61305,0
ZERO (do nothing),0,950,0.0,0.5822167,0
ZERO (do nothing),0,951,0.0,1.6140667,0
ZERO (do nothing),0,952,0.0,3.5611668,0
ZERO (do nothing),0,953,0.0,0.7036333,0
ZERO (do nothing),0,954,0.0,1.2115167,0
ZERO (do nothing),0,955,0.0,2.1556,0
ZERO (do nothing),0,956,0.0,3.6682334,0
ZERO (do nothing),0,957,0.0,3.4043834,0
ZERO (do nothing),0,958,0.0,2.0668,0
ZERO (do nothing),0,959,0.0,1.7295333,0
ZERO (do nothing),0,960,0.0,0.89625,0
ZERO (do nothing),0,961,0.0,0.8498333,0
ZERO (do nothing),0,962,0.0,0.84138334,0
ZERO (do nothing),0,963,0.0,0.93653333,0
ZERO (do nothing),0,964,0.0,0.8965333,0
ZERO (do nothing),0,965,0.0,0.9468167,0
ZERO (do nothing),0,966,0.0,1.78505,0
ZERO (do nothing),0,967,0.0,1.4998167,0
ZERO (do nothing),0,968,0.0,2.5500333,0
ZERO (do nothing),0,969,0.0,2.78795,0
ZERO (do nothing),0,970,0.0,3.2535834,0
ZERO (do nothing),0,971,0.0,2.7818167,0
ZERO (do nothing),0,972,0.0,1.1330667,0
ZERO (do nothing),0,973,0.0,1.7526667,0
ZERO (do nothing),0,974,0.0,1.4595166,0
ZERO (do nothing),0,975,0.0,1.9279667,0
ZERO (do nothing),0,976,0.0,0.9453667,0
ZERO (do nothing),0,977,0.0,0.728,0
ZERO (do nothing),0,978,0.0,1.0042167,0
ZERO (do nothing),0,979,0.0,2.5671666,0
ZERO (do nothing),0,980,0.0,3.15675,0
ZERO (do nothing),0,981,0.0,3.7679834,0
ZERO (do nothing),0,982,0.0,2.9615333,0
ZERO (do nothing),0,983,0.0,1.120925,0
ZERO (do nothing),0,984,0.0,2.7035334,0
ZERO (do nothing),0,985,0.0,0.98628336,0
ZERO (do nothing),0,986,0.0,0.89416665,0
ZERO (do nothing),0,987,0.0,0.86716664,0
ZERO (do nothing),0,988,0.0,1.0241834,0
ZERO (do nothing),0,989,0.0,0.82015,0
ZERO (do nothing),0,990,0.0,0.6982167,0
ZERO (do nothing),0,991,0.0,0.8325167,0
ZERO (do nothing),0,992,0.0,2.2816834,0
ZERO (do nothing),0,993,0.0,3.1531167,0
ZERO (do nothing),0,994,0.0,3.5286167,0
ZERO (do nothing),0,995,0.0,4.7744665,0
ZERO (do nothing),0,996,0.0,2.5850167,0
ZERO (do nothing),0,997,0.0,4.6960335,0
ZERO (do nothing),0,998,0.0,2.3506668,0
ZERO (do nothing),0,999,0.0,2.123,0
ZERO (do nothing),0,1000,0.0,0.96505,0
ZERO (do nothing),0,1001,0.0,0.46021667,0
ZERO (do nothing),0,1002,0.0,0.6099333,0
ZERO (do nothing),0,1003,0.0,1.2517667,0
ZERO (do nothing),0,1004,0.0,3.5116668,0
ZERO (do nothing),0,1005,0.0,3.2530668,0
ZERO (do nothing),0,1006,0.0,0.92515,0
ZERO (do nothing),0,1007,0.0,2.0204334,0
ZERO (do nothing),0,1008,0.0,1.9382,0
ZERO (do nothing),0,1009,0.0,1.5240333,0
ZERO (do nothing),0,1010,0.0,0.8781833,0
ZERO (do nothing),0,1011,0.0,1.0361167,0
ZERO (do nothing),0,1012,0.0,1.0314833,0
ZERO (do nothing),0,1013,0.0,0.94625,0
ZERO (do nothing),0,1014,0.0,0.7680167,0
ZERO (do nothing),0,1015,0.0,0.75058335,0
ZERO (do nothing),0,1016,0.0,0.7266333,0
ZERO (do nothing),0,1017,0.0,2.96985,0
ZERO (do nothing),0,1018,0.0,3.3789666,0
ZERO (do nothing),0,1019,0.0,2.6165833,0
ZERO (do nothing),0,1020,0.0,0.74158335,0
ZERO (do nothing),0,1021,0.0,0.7876833,0
ZERO (do nothing),0,1022,0.0,0.90885,0
ZERO (do nothing),0,1023,0.0,0.80195,0
ZERO (do nothing),0,1024,0.0,0.77195,0
ZERO (do nothing),0,1025,0.0,3.4195333,0
ZERO (do nothing),0,1026,0.0,1.7135333,0
ZERO (do nothing),0,1027,0.0,2.0153832,0
ZERO (do nothing),0,1028,0.0,3.1475167,0
ZERO (do nothing),0,1029,0.0,0.89706665,0
ZERO (do nothing),0,1030,0.0,0.92745,0
ZERO (do nothing),0,1031,0.0,0.8457083,0
ZERO (do nothing),0,1032,0.0,0.79931664,0
ZERO (do nothing),0,1033,0.0,0.8143167,0
ZERO (do nothing),0,1034,0.0,0.7647833,0
ZERO (do nothing),0,1035,0.0,0.8800167,0
ZERO (do nothing),0,1036,0.0,0.74083334,0
ZERO (do nothing),0,1037,0.0,0.75245,0
ZERO (do nothing),0,1038,0.0,0.7345667,0
ZERO (do nothing),0,1039,0.0,0.53828335,0
ZERO (do nothing),0,1040,0.0,0.60801667,0
ZERO (do nothing),0,1041,0.0,0.9730333,0
ZERO (do nothing),0,1042,0.0,0.7226667,0
ZERO (do nothing),0,1043,0.0,0.4801,0
ZERO (do nothing),0,1044,0.0,0.56265,0
ZERO (do nothing),0,1045,0.0,0.54976666,0
ZERO (do nothing),0,1046,0.0,2.2940834,0
ZERO (do nothing),0,1047,0.0,1.1054667,0
ZERO (do nothing),0,1048,0.0,1.0096,0
ZERO (do nothing),0,1049,0.0,0.89321667,0
ZERO (do nothing),0,1050,0.0,0.85385,0
ZERO (do nothing),0,1051,0.0,0.8359333,0
ZERO (do nothing),0,1052,0.0,0.78576666,0
ZERO (do nothing),0,1053,0.0,0.7966167,0
ZERO (do nothing),0,1054,0.0,0.7639,0
ZERO (do nothing),0,1055,0.0,0.913825,0
ZERO (do nothing),0,1056,0.0,0.77453333,0
ZERO (do nothing),0,1057,0.0,0.7613,0
ZERO (do nothing),0,1058,0.0,0.7425917,0
ZERO (do nothing),0,1059,0.0,0.758425,0
ZERO (do nothing),0,1060,0.0,0.85765,0
ZERO (do nothing),0,1061,0.0,0.74965,0
ZERO (do nothing),0,1062,0.0,0.61395,0
ZERO (do nothing),0,1063,0.0,0.65396667,0
ZERO (do nothing),0,1064,0.0,0.64806664,0
ZERO (do nothing),0,1065,0.0,0.62126666,0
ZERO (do nothing),0,1066,0.0,0.86076665,0
ZERO (do nothing),0,1067,0.0,0.7352833,0
ZERO (do nothing),0,1068,0.0,0.9882333,0
ZERO (do nothing),0,1069,0.0,0.9558667,0
ZERO (do nothing),0,1070,0.0,0.7027,0
ZERO (do nothing),0,1071,0.0,0.71345,0
ZERO (do nothing),0,1072,0.0,0.7083833,0
ZERO (do nothing),0,1073,0.0,1.4893,0
ZERO (do nothing),0,1074,0.0,2.1030667,0
ZERO (do nothing),0,1075,0.0,3.2623167,0
ZERO (do nothing),0,1076,0.0,1.9721167,0
ZERO (do nothing),0,1077,0.0,1.1885834,0
ZERO (do nothing),0,1078,0.0,0.8003833,0
ZERO (do nothing),0,1079,0.0,0.80945,0
ZERO (do nothing),0,1080,0.0,0.7116333,0
ZERO (do nothing),0,1081,0.0,0.7808333,0
ZERO (do nothing),0,1082,0.0,0.79966664,0
ZERO (do nothing),0,1083,0.0,0.6864,0
